category,model,status,n_candidates,n_held,elapsed_s,note,clutter_target,stack_flat_target,liquid_target,food_transfer_target,table_obstacle,wide_opening_container
bay_leaf,xofecb,graspable,200,5,12.1,max_dim=0.088,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
beach_toy,kjoafi,graspable,200,5,26.4,max_dim=0.188,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
beach_toy,wonucj,graspable,200,5,32.4,max_dim=0.169,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
beach_toy,zsljeg,graspable,200,5,22.0,max_dim=0.408,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
beaker,dtjmai,graspable,200,5,11.7,max_dim=0.084,perfect,not_suitable,perfect,not_suitable,perfect,perfect
beaker,effbnc,graspable,200,5,25.2,max_dim=0.146,perfect,not_suitable,perfect,not_suitable,perfect,perfect
beaker,exzsal,graspable,200,5,25.3,max_dim=0.102,perfect,not_suitable,perfect,not_suitable,perfect,perfect
beaker,fxrsyi,graspable,200,5,12.1,max_dim=0.066,perfect,not_suitable,perfect,not_suitable,perfect,perfect
beaker,fyrkzs,graspable,200,5,12.6,max_dim=0.081,perfect,not_suitable,perfect,not_suitable,perfect,perfect
beaker,jdijek,graspable,200,5,12.6,max_dim=0.081,perfect,not_suitable,perfect,not_suitable,perfect,perfect
beaker,rhohgs,graspable,200,5,11.8,max_dim=0.081,perfect,not_suitable,perfect,not_suitable,perfect,perfect
beaker,sfvswx,graspable,200,5,17.8,max_dim=0.146,perfect,not_suitable,perfect,not_suitable,perfect,perfect
beaker,sstojv,not_ready,0,0,0.0,max_dim=0.208,perfect,not_suitable,perfect,not_suitable,perfect,perfect
beaker,uobdoq,graspable,200,5,12.2,max_dim=0.081,perfect,not_suitable,perfect,not_suitable,perfect,perfect
beaker,uzgibd,not_ready,0,0,0.0,max_dim=0.074,perfect,not_suitable,perfect,not_suitable,perfect,perfect
beaker,zycgen,graspable,200,5,12.1,max_dim=0.081,perfect,not_suitable,perfect,not_suitable,perfect,perfect
bean_curd,hekigc,not_ready,0,0,0.0,max_dim=0.042,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
bed,fnzxxr,too_large,0,0,0.0,max_dim=2.235,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bed,gcgodj,too_large,0,0,0.0,max_dim=2.557,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bed,guguqb,too_large,0,0,0.0,max_dim=2.250,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bed,gxfipj,too_large,0,0,0.0,max_dim=2.142,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bed,hojitx,too_large,0,0,0.0,max_dim=2.032,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bed,ivdnny,too_large,0,0,0.0,max_dim=1.659,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bed,jpuihb,too_large,0,0,0.0,max_dim=1.980,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bed,kddswt,too_large,0,0,0.0,max_dim=2.168,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bed,klcjcy,too_large,0,0,0.0,max_dim=2.301,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bed,lslyyi,too_large,0,0,0.0,max_dim=2.175,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bed,mpgavt,too_large,0,0,0.0,max_dim=1.926,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bed,mykwrc,too_large,0,0,0.0,max_dim=3.000,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bed,nwzbyk,too_large,0,0,0.0,max_dim=2.032,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bed,pqptex,too_large,0,0,0.0,max_dim=2.060,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bed,rhanfx,too_large,0,0,0.0,max_dim=2.281,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bed,rrcvaq,too_large,0,0,0.0,max_dim=1.992,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bed,siuxgz,too_large,0,0,0.0,max_dim=2.387,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bed,smmmaf,too_large,0,0,0.0,max_dim=2.184,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bed,tjfzsb,too_large,0,0,0.0,max_dim=2.142,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bed,wbjidf,too_large,0,0,0.0,max_dim=2.195,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bed,wfxgbb,too_large,0,0,0.0,max_dim=3.794,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bed,wyxtqf,too_large,0,0,0.0,max_dim=1.953,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bed,yghbxh,too_large,0,0,0.0,max_dim=2.148,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bed,zrumze,too_large,0,0,0.0,max_dim=2.032,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bed_screen,klvmfw,too_large,0,0,0.0,max_dim=2.790,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bed_screen,ofpyax,too_large,0,0,0.0,max_dim=2.787,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bed_sheet,ivmsdt,too_large,0,0,0.0,max_dim=1.429,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bed_sheet,jfsovh,too_large,0,0,0.0,max_dim=1.502,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bed_sheet,ldpbcu,too_large,0,0,0.0,max_dim=1.437,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bed_sheet,omsbux,too_large,0,0,0.0,max_dim=1.482,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bed_sheet,padfds,too_large,0,0,0.0,max_dim=1.565,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bed_sheet,xeskbh,too_large,0,0,0.0,max_dim=1.452,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
beef_broth_carton,ecqxgd,graspable,200,5,15.3,max_dim=0.305;manual_override,not_suitable,not_suitable,possible,not_suitable,possible,possible
beefsteak_tomato,altlfz,graspable,200,5,11.5,max_dim=0.069,not_suitable,not_suitable,not_suitable,perfect,possible,not_suitable
beefsteak_tomato,eevvzv,graspable,200,5,11.8,max_dim=0.072,not_suitable,not_suitable,not_suitable,perfect,possible,not_suitable
beefsteak_tomato,ogpans,graspable,200,5,9.9,max_dim=0.078,not_suitable,not_suitable,not_suitable,perfect,possible,not_suitable
beefsteak_tomato,pnrdxh,graspable,200,5,13.7,max_dim=0.093,not_suitable,not_suitable,not_suitable,perfect,possible,not_suitable
beer_bottle,nigfha,not_ready,0,0,0.0,max_dim=0.259,possible,not_suitable,possible,not_suitable,possible,not_suitable
beer_glass,lymciz,graspable,200,5,17.7,max_dim=0.209,perfect,not_suitable,perfect,not_suitable,perfect,perfect
beer_glass,mxsliu,graspable,200,5,11.4,max_dim=0.117,perfect,not_suitable,perfect,not_suitable,perfect,perfect
beer_glass,rxscji,graspable,200,5,10.3,max_dim=0.088,perfect,not_suitable,perfect,not_suitable,perfect,perfect
beer_keg,xtqbuf,too_large,0,0,0.0,max_dim=0.600,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
beer_tap,bebcmz,not_ready,0,0,0.0,max_dim=0.492,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
beer_tap,vgaluf,too_large,0,0,0.0,max_dim=0.504,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
beer_tap,zcrgvq,not_ready,0,0,0.0,max_dim=0.422,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
beeswax_candle,aiuhyv,not_ready,0,0,0.0,max_dim=0.073,possible,not_suitable,not_suitable,not_suitable,perfect,not_suitable
beeswax_candle,kxange,not_ready,0,0,0.0,max_dim=0.091,possible,not_suitable,not_suitable,not_suitable,perfect,not_suitable
beeswax_candle,nhdnje,graspable,200,5,19.9,max_dim=0.107,possible,not_suitable,not_suitable,not_suitable,perfect,not_suitable
beeswax_candle,nxewyk,graspable,200,5,41.7,max_dim=0.207,possible,not_suitable,not_suitable,not_suitable,perfect,not_suitable
beeswax_candle,oimgmh,graspable,200,5,25.8,max_dim=0.206,possible,not_suitable,not_suitable,not_suitable,perfect,not_suitable
beeswax_candle,ouzkdj,graspable,200,5,37.4,max_dim=0.157,possible,not_suitable,not_suitable,not_suitable,perfect,not_suitable
beeswax_candle,pfewit,graspable,200,5,32.1,max_dim=0.246,possible,not_suitable,not_suitable,not_suitable,perfect,not_suitable
beeswax_candle,rptogj,not_ready,0,0,0.0,max_dim=0.064,possible,not_suitable,not_suitable,not_suitable,perfect,not_suitable
beet,wantjv,graspable,200,5,11.8,max_dim=0.175,not_suitable,not_suitable,not_suitable,perfect,possible,not_suitable
bell,oshurh,graspable,200,5,10.4,max_dim=0.080,possible,not_suitable,not_suitable,not_suitable,perfect,not_suitable
bell_pepper,ggurxn,graspable,200,5,12.0,max_dim=0.094,not_suitable,not_suitable,not_suitable,perfect,possible,not_suitable
bell_pepper,ihctxa,graspable,200,5,10.9,max_dim=0.094,not_suitable,not_suitable,not_suitable,perfect,possible,not_suitable
bell_pepper,ukkycp,graspable,200,5,13.6,max_dim=0.094,not_suitable,not_suitable,not_suitable,perfect,possible,not_suitable
bell_pepper,uqcenz,graspable,200,5,10.3,max_dim=0.106,not_suitable,not_suitable,not_suitable,perfect,possible,not_suitable
bell_pepper,wszvwc,graspable,200,5,15.0,max_dim=0.108,not_suitable,not_suitable,not_suitable,perfect,possible,not_suitable
belt,gqwddb,too_large,0,0,0.0,max_dim=0.691,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bench,esagiq,too_large,0,0,0.0,max_dim=1.226,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bench,fdxevw,too_large,0,0,0.0,max_dim=2.382,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bench,ftvzzg,too_large,0,0,0.0,max_dim=2.200,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bench,hezgut,too_large,0,0,0.0,max_dim=1.618,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bench,jaklov,too_large,0,0,0.0,max_dim=1.934,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bench,jhfkdc,too_large,0,0,0.0,max_dim=1.376,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bench,jvygiq,too_large,0,0,0.0,max_dim=1.691,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bench,kpeeai,too_large,0,0,0.0,max_dim=5.831,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bench,nnzwxs,too_large,0,0,0.0,max_dim=1.668,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bench,nokayw,too_large,0,0,0.0,max_dim=1.428,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bench,nzsfrw,too_large,0,0,0.0,max_dim=1.843,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bench,pcymmc,too_large,0,0,0.0,max_dim=1.882,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bench,pfjnnj,too_large,0,0,0.0,max_dim=1.169,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bench,qhuvow,too_large,0,0,0.0,max_dim=4.046,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bench,sfglvm,too_large,0,0,0.0,max_dim=4.291,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bench,sihckt,too_large,0,0,0.0,max_dim=6.065,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bench,sntjne,too_large,0,0,0.0,max_dim=1.835,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bench,svnyht,too_large,0,0,0.0,max_dim=1.654,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bench,uuhugq,too_large,0,0,0.0,max_dim=2.382,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bench,wtkahs,too_large,0,0,0.0,max_dim=0.985,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bench,wvtbnn,too_large,0,0,0.0,max_dim=2.231,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bench,xwphjd,too_large,0,0,0.0,max_dim=1.241,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bench,ybkjzd,too_large,0,0,0.0,max_dim=9.152,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bench,yldwmi,too_large,0,0,0.0,max_dim=2.207,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bench,zfpjkj,too_large,0,0,0.0,max_dim=1.370,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bench_press_machine,pxlgue,too_large,0,0,0.0,max_dim=1.331,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bench_press_machine,qjakhy,too_large,0,0,0.0,max_dim=1.020,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bench_press_machine,zfhbwy,too_large,0,0,0.0,max_dim=1.728,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bicycle,fjvlyf,too_large,0,0,0.0,max_dim=1.730,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bicycle,xjumcf,too_large,0,0,0.0,max_dim=1.732,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bicycle_chain,czrssf,graspable,200,5,54.5,max_dim=0.242,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bicycle_rack,mltrbs,too_large,0,0,0.0,max_dim=1.569,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bikini,ttgike,not_ready,0,0,0.0,max_dim=0.197,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bird_feed_bag,dpxnlc,graspable,200,5,65.2,max_dim=0.367,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bird_feeder,hvlkjx,graspable,200,5,13.9,max_dim=0.094;manual_override,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,possible
birdcage,ogkdoh,too_large,0,0,0.0,max_dim=0.502,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
biscuit,ukcwqw,graspable,200,5,10.5,max_dim=0.047,not_suitable,not_suitable,not_suitable,perfect,possible,not_suitable
biscuit_dough,vbhtbo,not_ready,0,0,0.0,max_dim=0.200,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
blackberry,tvpfvb,graspable,200,5,11.1,max_dim=0.029,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
blackboard,dgcavd,too_large,0,0,0.0,max_dim=1.935,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
blackboard,pktarr,too_large,0,0,0.0,max_dim=3.190,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
blackboard_eraser,oynrtw,graspable,200,5,65.8,max_dim=0.150,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
blanket,corgks,not_ready,0,0,0.0,max_dim=0.471,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
blanket,uksirc,too_large,0,0,0.0,max_dim=1.715,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
blanket,uwbyty,too_large,0,0,0.0,max_dim=1.549,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
blanket,vwzlnn,too_large,0,0,0.0,max_dim=1.901,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
blanket,yscwot,too_large,0,0,0.0,max_dim=1.504,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bleaching_agent_atomizer,arxjfa,graspable,200,5,14.1,max_dim=0.255,not_suitable,not_suitable,possible,not_suitable,not_suitable,not_suitable
blender,cwkvib,no_grasp,200,0,9.9,max_dim=0.393,not_suitable,not_suitable,not_suitable,not_suitable,possible,possible
blender,dhfqid,not_ready,0,0,0.0,max_dim=0.374,not_suitable,not_suitable,not_suitable,not_suitable,possible,possible
blender,eyedvd,no_grasp,200,0,8.5,max_dim=0.364,not_suitable,not_suitable,not_suitable,not_suitable,possible,possible
bleu,wxahdr,not_ready,0,0,0.0,max_dim=0.082,not_suitable,not_suitable,not_suitable,perfect,possible,not_suitable
blouse,htcikj,too_large,0,0,0.0,max_dim=0.872,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
board,fxugbm,too_large,0,0,0.0,max_dim=1.117,not_suitable,possible,not_suitable,not_suitable,not_suitable,not_suitable
board_game,eoywpy,no_grasp,200,0,16.7,max_dim=0.223,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
board_game,frgdqh,no_grasp,200,0,17.2,max_dim=0.197,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
board_game,fzyuip,no_grasp,200,0,17.3,max_dim=0.162,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
board_game,gcfkqa,no_grasp,200,0,17.4,max_dim=0.199,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
board_game,gumkqh,no_grasp,200,0,17.4,max_dim=0.197,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
board_game,ibzhzu,no_grasp,200,0,17.5,max_dim=0.198,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
board_game,iqfvfl,no_grasp,200,0,17.8,max_dim=0.134,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
board_game,lzslbu,no_grasp,200,0,18.0,max_dim=0.199,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
board_game,nfewft,no_grasp,200,0,18.1,max_dim=0.134,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
board_game,ovttum,no_grasp,200,0,18.2,max_dim=0.199,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
board_game,phwwnx,graspable,200,5,18.1,max_dim=0.134,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
board_game,qdkyzl,graspable,200,5,27.9,max_dim=0.134,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
board_game,qgvsnb,graspable,200,5,14.0,max_dim=0.255,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
board_game,rgvkmy,graspable,200,5,26.1,max_dim=0.134,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
board_game,twkglv,graspable,200,5,24.1,max_dim=0.134,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
board_game,vbamua,graspable,200,5,25.3,max_dim=0.287,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
bobby_pin,zphpcz,graspable,200,5,14.5,max_dim=0.070,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bok_choy,bbvcji,graspable,200,5,25.6,max_dim=0.170,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
